motion,video_name,video_path
backhand_slice,p3_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p3_bslice_s1.avi
backhand_slice,p40_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p40_bslice_s1.avi
backhand_slice,p40_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p40_bslice_s2.avi
backhand_slice,p40_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p40_bslice_s3.avi
backhand_slice,p41_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p41_bslice_s1.avi
backhand_slice,p41_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p41_bslice_s2.avi
backhand_slice,p41_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p41_bslice_s3.avi
backhand_slice,p43_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p43_bslice_s1.avi
backhand_slice,p43_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p43_bslice_s2.avi
backhand_slice,p43_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p43_bslice_s3.avi
backhand_slice,p44_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p44_bslice_s1.avi
backhand_slice,p44_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p44_bslice_s2.avi
backhand_slice,p44_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p44_bslice_s3.avi
backhand_slice,p45_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p45_bslice_s1.avi
backhand_slice,p45_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p45_bslice_s2.avi
backhand_slice,p45_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p45_bslice_s3.avi
backhand_slice,p46_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p46_bslice_s1.avi
backhand_slice,p46_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p46_bslice_s2.avi
backhand_slice,p46_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p46_bslice_s3.avi
backhand_slice,p48_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p48_bslice_s1.avi
backhand_slice,p48_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p48_bslice_s2.avi
backhand_slice,p48_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p48_bslice_s3.avi
backhand_slice,p49_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p49_bslice_s1.avi
backhand_slice,p49_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p49_bslice_s2.avi
backhand_slice,p49_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p49_bslice_s3.avi
backhand_slice,p4_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p4_bslice_s1.avi
backhand_slice,p4_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p4_bslice_s2.avi
backhand_slice,p4_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p4_bslice_s3.avi
backhand_slice,p50_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p50_bslice_s1.avi
backhand_slice,p50_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p50_bslice_s2.avi
backhand_slice,p50_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p50_bslice_s3.avi
backhand_slice,p53_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p53_bslice_s1.avi
backhand_slice,p53_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p53_bslice_s2.avi
backhand_slice,p53_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p53_bslice_s3.avi
backhand_slice,p54_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p54_bslice_s1.avi
backhand_slice,p54_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p54_bslice_s2.avi
backhand_slice,p54_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p54_bslice_s3.avi
backhand_slice,p55_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p55_bslice_s1.avi
backhand_slice,p55_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p55_bslice_s2.avi
backhand_slice,p55_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p55_bslice_s3.avi
backhand_slice,p6_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p6_bslice_s1.avi
backhand_slice,p6_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p6_bslice_s3.avi
backhand_slice,p9_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p9_bslice_s1.avi
backhand_slice,p9_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p9_bslice_s2.avi
backhand_slice,p9_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p9_bslice_s3.avi
backhand_volley,p10_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p10_bvolley_s1.avi
backhand_volley,p10_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p10_bvolley_s2.avi
backhand_volley,p10_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p10_bvolley_s3.avi
backhand_volley,p11_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p11_bvolley_s1.avi
backhand_volley,p11_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p11_bvolley_s2.avi
backhand_volley,p11_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p11_bvolley_s3.avi
backhand_volley,p12_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p12_bvolley_s1.avi
backhand_volley,p12_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p12_bvolley_s2.avi
backhand_volley,p12_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p12_bvolley_s3.avi
backhand_volley,p15_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p15_bvolley_s1.avi
backhand_volley,p15_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p15_bvolley_s2.avi
backhand_volley,p15_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p15_bvolley_s3.avi
backhand_volley,p16_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p16_bvolley_s1.avi
backhand_volley,p16_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p16_bvolley_s2.avi
backhand_volley,p16_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p16_bvolley_s3.avi
backhand_volley,p17_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p17_bvolley_s1.avi
backhand_volley,p17_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p17_bvolley_s2.avi
backhand_volley,p17_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p17_bvolley_s3.avi
backhand_volley,p1_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p1_bvolley_s1.avi
backhand_volley,p1_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p1_bvolley_s2.avi
backhand_volley,p1_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p1_bvolley_s3.avi
backhand_volley,p23_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p23_bvolley_s1.avi
backhand_volley,p23_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p23_bvolley_s2.avi
backhand_volley,p23_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p23_bvolley_s3.avi
backhand_volley,p24_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p24_bvolley_s2.avi
backhand_volley,p24_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p24_bvolley_s3.avi
backhand_volley,p25_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p25_bvolley_s1.avi
backhand_volley,p26_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p26_bvolley_s1.avi
backhand_volley,p26_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p26_bvolley_s2.avi
backhand_volley,p26_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p26_bvolley_s3.avi
backhand_volley,p27_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p27_bvolley_s1.avi
backhand_volley,p27_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p27_bvolley_s2.avi
backhand_volley,p27_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p27_bvolley_s3.avi
backhand_volley,p28_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p28_bvolley_s1.avi
backhand_volley,p28_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p28_bvolley_s2.avi
backhand_volley,p28_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p28_bvolley_s3.avi
backhand_volley,p29_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p29_bvolley_s1.avi
backhand_volley,p29_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p29_bvolley_s2.avi
backhand_volley,p29_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p29_bvolley_s3.avi
backhand_volley,p30_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p30_bvolley_s1.avi
backhand_volley,p30_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p30_bvolley_s2.avi
backhand_volley,p30_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p30_bvolley_s3.avi
backhand_volley,p31_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p31_bvolley_s1.avi
backhand_volley,p31_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p31_bvolley_s2.avi
backhand_volley,p31_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p31_bvolley_s3.avi
backhand_volley,p32_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p32_bvolley_s1.avi
backhand_volley,p33_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p33_bvolley_s1.avi
backhand_volley,p33_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p33_bvolley_s2.avi
backhand_volley,p33_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p33_bvolley_s3.avi
backhand_volley,p34_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p34_bvolley_s1.avi
backhand_volley,p34_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p34_bvolley_s2.avi
backhand_volley,p34_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p34_bvolley_s3.avi
backhand_volley,p37_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p37_bvolley_s1.avi
backhand_volley,p37_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p37_bvolley_s2.avi
backhand_volley,p37_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p37_bvolley_s3.avi
backhand_volley,p38_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p38_bvolley_s1.avi
backhand_volley,p38_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p38_bvolley_s2.avi
backhand_volley,p38_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p38_bvolley_s3.avi
backhand_volley,p3_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p3_bvolley_s1.avi
backhand_volley,p3_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p3_bvolley_s2.avi
backhand_volley,p3_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p3_bvolley_s3.avi
backhand_volley,p41_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p41_bvolley_s1.avi
backhand_volley,p41_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p41_bvolley_s2.avi
backhand_volley,p41_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p41_bvolley_s3.avi
backhand_volley,p42_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p42_bvolley_s1.avi
backhand_volley,p42_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p42_bvolley_s2.avi
backhand_volley,p44_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p44_bvolley_s1.avi
backhand_volley,p44_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p44_bvolley_s2.avi
backhand_volley,p44_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p44_bvolley_s3.avi
backhand_volley,p45_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p45_bvolley_s1.avi
backhand_volley,p45_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p45_bvolley_s2.avi
backhand_volley,p45_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p45_bvolley_s3.avi
backhand_volley,p46_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p46_bvolley_s2.avi
backhand_volley,p46_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p46_bvolley_s3.avi
backhand_volley,p47_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p47_bvolley_s1.avi
backhand_volley,p47_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p47_bvolley_s2.avi
backhand_volley,p47_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p47_bvolley_s3.avi
backhand_volley,p48_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p48_bvolley_s1.avi
backhand_volley,p48_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p48_bvolley_s2.avi
backhand_volley,p48_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p48_bvolley_s3.avi
backhand_volley,p49_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p49_bvolley_s1.avi
backhand_volley,p49_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p49_bvolley_s2.avi
backhand_volley,p49_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p49_bvolley_s3.avi
backhand_volley,p4_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p4_bvolley_s1.avi
backhand_volley,p4_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p4_bvolley_s2.avi
backhand_volley,p4_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p4_bvolley_s3.avi
backhand_volley,p50_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p50_bvolley_s1.avi
backhand_volley,p50_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p50_bvolley_s2.avi
backhand_volley,p50_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p50_bvolley_s3.avi
backhand_volley,p51_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p51_bvolley_s3.avi
backhand_volley,p54_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p54_bvolley_s1.avi
backhand_volley,p54_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p54_bvolley_s2.avi
backhand_volley,p54_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p54_bvolley_s3.avi
backhand_volley,p55_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p55_bvolley_s1.avi
backhand_volley,p55_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p55_bvolley_s2.avi
backhand_volley,p55_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p55_bvolley_s3.avi
backhand_volley,p5_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p5_bvolley_s1.avi
backhand_volley,p5_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p5_bvolley_s2.avi
backhand_volley,p5_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p5_bvolley_s3.avi
backhand_volley,p6_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p6_bvolley_s1.avi
backhand_volley,p6_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p6_bvolley_s2.avi
backhand_volley,p6_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p6_bvolley_s3.avi
backhand_volley,p8_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p8_bvolley_s1.avi
backhand_volley,p8_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p8_bvolley_s2.avi
backhand_volley,p8_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p8_bvolley_s3.avi
backhand_volley,p9_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p9_bvolley_s1.avi
backhand_volley,p9_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p9_bvolley_s2.avi
backhand_volley,p9_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p9_bvolley_s3.avi
forehand_flat,p10_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p10_foreflat_s1.avi
forehand_flat,p10_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p10_foreflat_s2.avi
forehand_flat,p10_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p10_foreflat_s3.avi
forehand_flat,p11_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p11_foreflat_s1.avi
forehand_flat,p11_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p11_foreflat_s2.avi
forehand_flat,p11_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p11_foreflat_s3.avi
forehand_flat,p12_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p12_foreflat_s1.avi
forehand_flat,p12_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p12_foreflat_s2.avi
forehand_flat,p12_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p12_foreflat_s3.avi
forehand_flat,p14_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p14_foreflat_s1.avi
forehand_flat,p14_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p14_foreflat_s2.avi
forehand_flat,p14_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p14_foreflat_s3.avi
forehand_flat,p15_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p15_foreflat_s1.avi
forehand_flat,p15_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p15_foreflat_s2.avi
forehand_flat,p17_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p17_foreflat_s2.avi
forehand_flat,p17_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p17_foreflat_s3.avi
forehand_flat,p18_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p18_foreflat_s1.avi
forehand_flat,p18_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p18_foreflat_s3.avi
forehand_flat,p19_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p19_foreflat_s1.avi
forehand_flat,p19_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p19_foreflat_s2.avi
forehand_flat,p19_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p19_foreflat_s3.avi
forehand_flat,p20_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p20_foreflat_s1.avi
forehand_flat,p20_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p20_foreflat_s2.avi
forehand_flat,p23_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p23_foreflat_s1.avi
forehand_flat,p23_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p23_foreflat_s2.avi
forehand_flat,p23_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p23_foreflat_s3.avi
forehand_flat,p24_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p24_foreflat_s1.avi
forehand_flat,p24_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p24_foreflat_s2.avi
forehand_flat,p24_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p24_foreflat_s3.avi
forehand_flat,p25_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p25_foreflat_s1.avi
forehand_flat,p25_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p25_foreflat_s2.avi
forehand_flat,p25_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p25_foreflat_s3.avi
forehand_flat,p26_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p26_foreflat_s1.avi
forehand_flat,p26_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p26_foreflat_s2.avi
forehand_flat,p26_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p26_foreflat_s3.avi
forehand_flat,p27_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p27_foreflat_s1.avi
forehand_flat,p27_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p27_foreflat_s2.avi
forehand_flat,p27_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p27_foreflat_s3.avi
forehand_flat,p28_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p28_foreflat_s1.avi
forehand_flat,p28_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p28_foreflat_s3.avi
forehand_flat,p29_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p29_foreflat_s1.avi
forehand_flat,p29_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p29_foreflat_s2.avi
forehand_flat,p29_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p29_foreflat_s3.avi
forehand_flat,p2_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p2_foreflat_s1.avi
forehand_flat,p2_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p2_foreflat_s2.avi
forehand_flat,p30_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p30_foreflat_s1.avi
forehand_flat,p30_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p30_foreflat_s2.avi
forehand_flat,p30_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p30_foreflat_s3.avi
forehand_flat,p31_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p31_foreflat_s1.avi
forehand_flat,p31_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p31_foreflat_s2.avi
forehand_flat,p31_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p31_foreflat_s3.avi
forehand_flat,p32_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p32_foreflat_s1.avi
forehand_flat,p32_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p32_foreflat_s2.avi
forehand_flat,p36_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p36_foreflat_s1.avi
forehand_flat,p36_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p36_foreflat_s2.avi
forehand_flat,p36_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p36_foreflat_s3.avi
forehand_flat,p38_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p38_foreflat_s1.avi
forehand_flat,p38_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p38_foreflat_s2.avi
forehand_flat,p38_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p38_foreflat_s3.avi
forehand_flat,p3_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p3_foreflat_s1.avi
forehand_flat,p3_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p3_foreflat_s2.avi
forehand_flat,p3_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p3_foreflat_s3.avi
forehand_flat,p40_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p40_foreflat_s1.avi
forehand_flat,p40_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p40_foreflat_s2.avi
forehand_flat,p40_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p40_foreflat_s3.avi
forehand_flat,p41_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p41_foreflat_s3.avi
forehand_flat,p44_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p44_foreflat_s1.avi
forehand_flat,p44_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p44_foreflat_s2.avi
forehand_flat,p44_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p44_foreflat_s3.avi
forehand_flat,p45_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p45_foreflat_s1.avi
forehand_flat,p45_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p45_foreflat_s2.avi
forehand_flat,p45_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p45_foreflat_s3.avi
forehand_flat,p46_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p46_foreflat_s1.avi
forehand_flat,p47_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p47_foreflat_s1.avi
forehand_flat,p49_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p49_foreflat_s1.avi
forehand_flat,p49_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p49_foreflat_s2.avi
forehand_flat,p49_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p49_foreflat_s3.avi
forehand_flat,p4_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p4_foreflat_s1.avi
forehand_flat,p4_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p4_foreflat_s2.avi
forehand_flat,p4_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p4_foreflat_s3.avi
forehand_flat,p50_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p50_foreflat_s1.avi
forehand_flat,p50_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p50_foreflat_s2.avi
forehand_flat,p50_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p50_foreflat_s3.avi
forehand_flat,p51_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p51_foreflat_s1.avi
forehand_flat,p51_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p51_foreflat_s2.avi
forehand_flat,p51_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p51_foreflat_s3.avi
forehand_flat,p53_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p53_foreflat_s1.avi
forehand_flat,p53_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p53_foreflat_s2.avi
forehand_flat,p53_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p53_foreflat_s3.avi
forehand_flat,p54_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p54_foreflat_s1.avi
forehand_flat,p54_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p54_foreflat_s2.avi
forehand_flat,p54_foreflat_s3.avi,THETIS\VIDEO_RGB\forehand_flat\p54_foreflat_s3.avi
forehand_flat,p55_foreflat_s1.avi,THETIS\VIDEO_RGB\forehand_flat\p55_foreflat_s1.avi
forehand_flat,p55_foreflat_s2.avi,THETIS\VIDEO_RGB\forehand_flat\p55_foreflat_s2.avi
