motion,video_name,video_path
backhand2hands,p40_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p40_backhand2h_s1.avi
backhand2hands,p40_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p40_backhand2h_s2.avi
backhand2hands,p40_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p40_backhand2h_s3.avi
backhand2hands,p41_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p41_backhand2h_s1.avi
backhand2hands,p41_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p41_backhand2h_s2.avi
backhand2hands,p41_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p41_backhand2h_s3.avi
backhand2hands,p42_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p42_backhand2h_s1.avi
backhand2hands,p42_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p42_backhand2h_s2.avi
backhand2hands,p42_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p42_backhand2h_s3.avi
backhand2hands,p43_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p43_backhand2h_s1.avi
backhand2hands,p43_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p43_backhand2h_s2.avi
backhand2hands,p43_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p43_backhand2h_s3.avi
backhand2hands,p44_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p44_backhand2h_s1.avi
backhand2hands,p44_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p44_backhand2h_s2.avi
backhand2hands,p44_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p44_backhand2h_s3.avi
backhand2hands,p45_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p45_backhand2h_s1.avi
backhand2hands,p45_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p45_backhand2h_s2.avi
backhand2hands,p45_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p45_backhand2h_s3.avi
backhand2hands,p46_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p46_backhand2h_s1.avi
backhand2hands,p46_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p46_backhand2h_s2.avi
backhand2hands,p46_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p46_backhand2h_s3.avi
backhand2hands,p47_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p47_backhand2h_s1.avi
backhand2hands,p47_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p47_backhand2h_s2.avi
backhand2hands,p47_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p47_backhand2h_s3.avi
backhand2hands,p48_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p48_backhand2h_s1.avi
backhand2hands,p48_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p48_backhand2h_s2.avi
backhand2hands,p48_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p48_backhand2h_s3.avi
backhand2hands,p49_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p49_backhand2h_s1.avi
backhand2hands,p49_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p49_backhand2h_s2.avi
backhand2hands,p49_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p49_backhand2h_s3.avi
backhand2hands,p4_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p4_backhand2h_s1.avi
backhand2hands,p4_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p4_backhand2h_s2.avi
backhand2hands,p4_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p4_backhand2h_s3.avi
backhand2hands,p50_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p50_backhand2h_s1.avi
backhand2hands,p50_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p50_backhand2h_s2.avi
backhand2hands,p50_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p50_backhand2h_s3.avi
backhand2hands,p51_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p51_backhand2h_s1.avi
backhand2hands,p51_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p51_backhand2h_s2.avi
backhand2hands,p51_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p51_backhand2h_s3.avi
backhand2hands,p52_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p52_backhand2h_s1.avi
backhand2hands,p52_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p52_backhand2h_s2.avi
backhand2hands,p52_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p52_backhand2h_s3.avi
backhand2hands,p53_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p53_backhand2h_s1.avi
backhand2hands,p53_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p53_backhand2h_s2.avi
backhand2hands,p53_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p53_backhand2h_s3.avi
backhand2hands,p54_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p54_backhand2h_s1.avi
backhand2hands,p54_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p54_backhand2h_s2.avi
backhand2hands,p54_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p54_backhand2h_s3.avi
backhand2hands,p55_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p55_backhand2h_s1.avi
backhand2hands,p55_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p55_backhand2h_s2.avi
backhand2hands,p55_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p55_backhand2h_s3.avi
backhand2hands,p5_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p5_backhand2h_s1.avi
backhand2hands,p5_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p5_backhand2h_s2.avi
backhand2hands,p5_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p5_backhand2h_s3.avi
backhand2hands,p6_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p6_backhand2h_s1.avi
backhand2hands,p6_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p6_backhand2h_s2.avi
backhand2hands,p6_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p6_backhand2h_s3.avi
backhand2hands,p7_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p7_backhand2h_s1.avi
backhand2hands,p7_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p7_backhand2h_s2.avi
backhand2hands,p7_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p7_backhand2h_s3.avi
backhand2hands,p8_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p8_backhand2h_s1.avi
backhand2hands,p8_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p8_backhand2h_s2.avi
backhand2hands,p8_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p8_backhand2h_s3.avi
backhand2hands,p9_backhand2h_s1.avi,THETIS\VIDEO_RGB\backhand2hands\p9_backhand2h_s1.avi
backhand2hands,p9_backhand2h_s2.avi,THETIS\VIDEO_RGB\backhand2hands\p9_backhand2h_s2.avi
backhand2hands,p9_backhand2h_s3.avi,THETIS\VIDEO_RGB\backhand2hands\p9_backhand2h_s3.avi
backhand_slice,p10_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p10_bslice_s1.avi
backhand_slice,p10_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p10_bslice_s2.avi
backhand_slice,p10_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p10_bslice_s3.avi
backhand_slice,p11_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p11_bslice_s1.avi
backhand_slice,p11_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p11_bslice_s2.avi
backhand_slice,p11_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p11_bslice_s3.avi
backhand_slice,p12_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p12_bslice_s1.avi
backhand_slice,p12_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p12_bslice_s2.avi
backhand_slice,p12_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p12_bslice_s3.avi
backhand_slice,p13_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p13_bslice_s1.avi
backhand_slice,p13_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p13_bslice_s2.avi
backhand_slice,p13_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p13_bslice_s3.avi
backhand_slice,p14_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p14_bslice_s1.avi
backhand_slice,p14_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p14_bslice_s2.avi
backhand_slice,p14_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p14_bslice_s3.avi
backhand_slice,p15_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p15_bslice_s1.avi
backhand_slice,p15_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p15_bslice_s2.avi
backhand_slice,p15_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p15_bslice_s3.avi
backhand_slice,p16_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p16_bslice_s1.avi
backhand_slice,p16_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p16_bslice_s2.avi
backhand_slice,p16_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p16_bslice_s3.avi
backhand_slice,p17_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p17_bslice_s1.avi
backhand_slice,p17_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p17_bslice_s2.avi
backhand_slice,p17_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p17_bslice_s3.avi
backhand_slice,p18_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p18_bslice_s1.avi
backhand_slice,p18_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p18_bslice_s2.avi
backhand_slice,p18_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p18_bslice_s3.avi
backhand_slice,p19_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p19_bslice_s1.avi
backhand_slice,p19_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p19_bslice_s2.avi
backhand_slice,p19_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p19_bslice_s3.avi
backhand_slice,p1_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p1_bslice_s1.avi
backhand_slice,p1_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p1_bslice_s2.avi
backhand_slice,p1_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p1_bslice_s3.avi
backhand_slice,p20_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p20_bslice_s1.avi
backhand_slice,p20_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p20_bslice_s2.avi
backhand_slice,p20_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p20_bslice_s3.avi
backhand_slice,p21_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p21_bslice_s1.avi
backhand_slice,p21_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p21_bslice_s2.avi
backhand_slice,p21_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p21_bslice_s3.avi
backhand_slice,p22_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p22_bslice_s1.avi
backhand_slice,p22_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p22_bslice_s2.avi
backhand_slice,p22_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p22_bslice_s3.avi
backhand_slice,p23_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p23_bslice_s1.avi
backhand_slice,p23_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p23_bslice_s2.avi
backhand_slice,p23_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p23_bslice_s3.avi
backhand_slice,p24_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p24_bslice_s1.avi
backhand_slice,p24_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p24_bslice_s2.avi
backhand_slice,p24_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p24_bslice_s3.avi
backhand_slice,p25_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p25_bslice_s1.avi
backhand_slice,p25_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p25_bslice_s2.avi
backhand_slice,p25_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p25_bslice_s3.avi
backhand_slice,p26_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p26_bslice_s1.avi
backhand_slice,p26_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p26_bslice_s2.avi
backhand_slice,p26_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p26_bslice_s3.avi
backhand_slice,p27_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p27_bslice_s1.avi
backhand_slice,p27_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p27_bslice_s2.avi
backhand_slice,p27_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p27_bslice_s3.avi
backhand_slice,p28_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p28_bslice_s1.avi
backhand_slice,p28_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p28_bslice_s2.avi
backhand_slice,p28_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p28_bslice_s3.avi
backhand_slice,p29_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p29_bslice_s1.avi
backhand_slice,p29_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p29_bslice_s2.avi
backhand_slice,p29_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p29_bslice_s3.avi
backhand_slice,p2_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p2_bslice_s1.avi
backhand_slice,p2_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p2_bslice_s2.avi
backhand_slice,p2_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p2_bslice_s3.avi
backhand_slice,p30_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p30_bslice_s1.avi
backhand_slice,p30_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p30_bslice_s2.avi
backhand_slice,p30_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p30_bslice_s3.avi
backhand_slice,p31_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p31_bslice_s1.avi
backhand_slice,p31_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p31_bslice_s2.avi
backhand_slice,p31_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p31_bslice_s3.avi
backhand_slice,p32_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p32_bslice_s1.avi
backhand_slice,p32_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p32_bslice_s2.avi
backhand_slice,p32_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p32_bslice_s3.avi
backhand_slice,p33_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p33_bslice_s1.avi
backhand_slice,p33_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p33_bslice_s2.avi
backhand_slice,p33_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p33_bslice_s3.avi
backhand_slice,p34_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p34_bslice_s1.avi
backhand_slice,p34_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p34_bslice_s2.avi
backhand_slice,p34_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p34_bslice_s3.avi
backhand_slice,p35_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p35_bslice_s1.avi
backhand_slice,p35_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p35_bslice_s2.avi
backhand_slice,p35_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p35_bslice_s3.avi
backhand_slice,p36_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p36_bslice_s1.avi
backhand_slice,p36_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p36_bslice_s2.avi
backhand_slice,p36_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p36_bslice_s3.avi
backhand_slice,p37_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p37_bslice_s1.avi
backhand_slice,p37_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p37_bslice_s2.avi
backhand_slice,p37_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p37_bslice_s3.avi
backhand_slice,p38_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p38_bslice_s1.avi
backhand_slice,p38_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p38_bslice_s2.avi
backhand_slice,p38_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p38_bslice_s3.avi
backhand_slice,p39_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p39_bslice_s1.avi
backhand_slice,p39_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p39_bslice_s2.avi
backhand_slice,p39_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p39_bslice_s3.avi
backhand_slice,p3_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p3_bslice_s1.avi
backhand_slice,p3_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p3_bslice_s2.avi
backhand_slice,p3_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p3_bslice_s3.avi
backhand_slice,p40_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p40_bslice_s1.avi
backhand_slice,p40_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p40_bslice_s2.avi
backhand_slice,p40_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p40_bslice_s3.avi
backhand_slice,p41_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p41_bslice_s1.avi
backhand_slice,p41_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p41_bslice_s2.avi
backhand_slice,p41_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p41_bslice_s3.avi
backhand_slice,p42_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p42_bslice_s1.avi
backhand_slice,p42_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p42_bslice_s2.avi
backhand_slice,p42_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p42_bslice_s3.avi
backhand_slice,p43_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p43_bslice_s1.avi
backhand_slice,p43_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p43_bslice_s2.avi
backhand_slice,p43_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p43_bslice_s3.avi
backhand_slice,p44_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p44_bslice_s1.avi
backhand_slice,p44_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p44_bslice_s2.avi
backhand_slice,p44_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p44_bslice_s3.avi
backhand_slice,p45_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p45_bslice_s1.avi
backhand_slice,p45_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p45_bslice_s2.avi
backhand_slice,p45_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p45_bslice_s3.avi
backhand_slice,p46_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p46_bslice_s1.avi
backhand_slice,p46_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p46_bslice_s2.avi
backhand_slice,p46_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p46_bslice_s3.avi
backhand_slice,p47_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p47_bslice_s1.avi
backhand_slice,p47_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p47_bslice_s2.avi
backhand_slice,p47_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p47_bslice_s3.avi
backhand_slice,p48_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p48_bslice_s1.avi
backhand_slice,p48_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p48_bslice_s2.avi
backhand_slice,p48_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p48_bslice_s3.avi
backhand_slice,p49_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p49_bslice_s1.avi
backhand_slice,p49_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p49_bslice_s2.avi
backhand_slice,p49_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p49_bslice_s3.avi
backhand_slice,p4_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p4_bslice_s1.avi
backhand_slice,p4_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p4_bslice_s2.avi
backhand_slice,p4_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p4_bslice_s3.avi
backhand_slice,p50_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p50_bslice_s1.avi
backhand_slice,p50_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p50_bslice_s2.avi
backhand_slice,p50_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p50_bslice_s3.avi
backhand_slice,p51_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p51_bslice_s1.avi
backhand_slice,p51_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p51_bslice_s2.avi
backhand_slice,p51_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p51_bslice_s3.avi
backhand_slice,p52_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p52_bslice_s1.avi
backhand_slice,p52_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p52_bslice_s2.avi
backhand_slice,p52_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p52_bslice_s3.avi
backhand_slice,p53_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p53_bslice_s1.avi
backhand_slice,p53_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p53_bslice_s2.avi
backhand_slice,p53_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p53_bslice_s3.avi
backhand_slice,p54_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p54_bslice_s1.avi
backhand_slice,p54_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p54_bslice_s2.avi
backhand_slice,p54_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p54_bslice_s3.avi
backhand_slice,p55_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p55_bslice_s1.avi
backhand_slice,p55_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p55_bslice_s2.avi
backhand_slice,p55_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p55_bslice_s3.avi
backhand_slice,p5_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p5_bslice_s1.avi
backhand_slice,p5_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p5_bslice_s2.avi
backhand_slice,p5_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p5_bslice_s3.avi
backhand_slice,p6_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p6_bslice_s1.avi
backhand_slice,p6_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p6_bslice_s2.avi
backhand_slice,p6_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p6_bslice_s3.avi
backhand_slice,p7_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p7_bslice_s1.avi
backhand_slice,p7_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p7_bslice_s2.avi
backhand_slice,p7_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p7_bslice_s3.avi
backhand_slice,p8_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p8_bslice_s1.avi
backhand_slice,p8_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p8_bslice_s2.avi
backhand_slice,p8_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p8_bslice_s3.avi
backhand_slice,p9_bslice_s1.avi,THETIS\VIDEO_RGB\backhand_slice\p9_bslice_s1.avi
backhand_slice,p9_bslice_s2.avi,THETIS\VIDEO_RGB\backhand_slice\p9_bslice_s2.avi
backhand_slice,p9_bslice_s3.avi,THETIS\VIDEO_RGB\backhand_slice\p9_bslice_s3.avi
backhand_volley,p10_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p10_bvolley_s1.avi
backhand_volley,p10_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p10_bvolley_s2.avi
backhand_volley,p10_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p10_bvolley_s3.avi
backhand_volley,p11_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p11_bvolley_s1.avi
backhand_volley,p11_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p11_bvolley_s2.avi
backhand_volley,p11_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p11_bvolley_s3.avi
backhand_volley,p12_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p12_bvolley_s1.avi
backhand_volley,p12_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p12_bvolley_s2.avi
backhand_volley,p12_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p12_bvolley_s3.avi
backhand_volley,p13_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p13_bvolley_s1.avi
backhand_volley,p13_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p13_bvolley_s2.avi
backhand_volley,p13_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p13_bvolley_s3.avi
backhand_volley,p14_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p14_bvolley_s1.avi
backhand_volley,p14_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p14_bvolley_s2.avi
backhand_volley,p14_bvolley_s3.avi,THETIS\VIDEO_RGB\backhand_volley\p14_bvolley_s3.avi
backhand_volley,p15_bvolley_s1.avi,THETIS\VIDEO_RGB\backhand_volley\p15_bvolley_s1.avi
backhand_volley,p15_bvolley_s2.avi,THETIS\VIDEO_RGB\backhand_volley\p15_bvolley_s2.avi
